INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,210.00,CE,0.05,0.05,0.05,0.05,0.05,21,119.09835,167400,0,07-MAR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,175.00,CE,3.35,3.35,3.35,3.35,3.30,1,4.81545,13500,0,07-MAR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,155.00,CE,0.00,0.00,0.00,28.80,11.75,0,0.00,0,0,07-MAR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,190.00,PE,0.00,0.00,0.00,19.45,28.50,0,0.00,0,0,07-MAR-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,130.00,CE,0.00,0.00,0.00,57.15,31.30,0,0.00,0,0,07-MAR-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,150.00,CE,11.90,15.05,11.40,12.80,12.80,106,468.34605,623700,-2700,07-MAR-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,210.00,PE,0.00,0.00,0.00,50.50,48.40,0,0.00,583200,0,07-MAR-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,177.50,CE,1.20,1.20,0.60,0.80,0.75,22,105.9264,27000,27000,07-MAR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,125.00,CE,0.00,0.00,0.00,54.60,37.00,0,0.00,0,0,07-MAR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,160.00,CE,9.20,9.80,8.25,8.60,8.90,8,36.504,18900,8100,07-MAR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,162.50,CE,0.00,0.00,0.00,8.60,7.65,0,0.00,0,0,07-MAR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,177.50,CE,0.00,0.00,0.00,3.90,2.75,0,0.00,0,0,07-MAR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,135.00,CE,0.00,0.00,0.00,28.25,29.15,0,0.00,0,0,07-MAR-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,150.00,PE,1.95,2.10,1.35,1.55,1.55,691,2828.98575,2254500,243000,07-MAR-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,155.00,PE,2.85,3.40,2.20,2.65,2.65,393,1673.298,1088100,56700,07-MAR-2025
OPTSTK,ABCAPITAL,27-Mar-2025,2025-03-27,157.50,PE,4.10,4.40,2.85,3.40,3.40,197,857.0043,391500,83700,07-MAR-2025
