INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,202.50,PE,0.00,0.00,0.00,21.55,20.65,0,0.00,0,0,11-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,192.50,PE,0.00,0.00,0.00,15.15,14.00,0,0.00,0,0,11-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,205.00,PE,0.00,0.00,0.00,45.70,22.50,0,0.00,0,0,11-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,192.50,PE,10.25,10.30,7.65,9.35,9.35,14,76.15755,253800,-2700,11-APR-2025
OPTSTK,ABCAPITAL,26-Jun-2025,2025-06-26,195.00,CE,0.00,0.00,0.00,12.20,10.80,0,0.00,0,0,11-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,200.00,CE,4.95,5.40,4.70,4.85,4.85,25,138.3858,143100,2700,11-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,205.00,CE,0.75,0.80,0.55,0.60,0.60,257,1427.3523,1333800,0,11-APR-2025
FUTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,,,184.43,188.40,183.88,185.51,185.51,2055,10338.7770,64521900,-367200,11-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,210.00,PE,24.75,24.75,22.00,22.55,24.55,21,132.08535,1331100,16200,11-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,155.00,PE,0.40,0.40,0.15,0.35,0.05,25,104.8221,118800,-27000,11-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,135.00,PE,0.00,0.00,0.00,0.15,0.00,0,0.00,113400,0,11-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,197.50,CE,0.00,0.00,0.00,8.40,6.75,0,0.00,0,0,11-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,197.50,CE,1.30,2.10,1.30,1.55,1.55,32,172.1385,259200,-8100,11-APR-2025
