INSTRUMENT,SYMBOL,EXPIRY_DT,EXPIRY_DT_FINAL,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ABCAPITAL,26-Jun-2025,2025-06-26,145.00,CE,0.00,0.00,0.00,44.30,48.30,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,145.00,CE,0.00,0.00,0.00,21.20,47.05,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,165.00,PE,0.40,0.40,0.20,0.20,0.05,19,84.8097,521100,-24300,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,215.00,PE,0.00,0.00,0.00,29.75,24.20,0,0.00,62100,0,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,202.50,CE,0.90,0.95,0.80,0.95,0.95,29,159.2352,386100,-16200,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,167.50,PE,1.70,2.50,1.50,1.85,1.85,782,3576.41325,199800,199800,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,142.50,PE,0.00,0.00,0.00,0.60,0.15,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,195.00,CE,0.00,0.00,0.00,6.50,9.50,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,180.00,CE,16.00,16.10,16.00,16.00,16.00,11,58.2147,29700,29700,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,207.50,PE,18.00,18.00,17.45,17.45,17.15,7,42.5358,13500,-13500,15-APR-2025
OPTSTK,ABCAPITAL,26-Jun-2025,2025-06-26,160.00,CE,0.00,0.00,0.00,32.10,35.20,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,160.00,PE,0.25,0.30,0.15,0.25,0.25,88,380.6514,623700,-129600,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,175.00,PE,1.00,1.10,0.55,0.60,0.60,190,901.87155,553500,-99900,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,187.50,PE,4.60,4.60,2.65,2.80,2.80,89,458.8488,388800,18900,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,220.00,PE,0.00,0.00,0.00,42.15,29.10,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,155.00,PE,1.30,1.60,1.10,1.25,1.25,11,46.4184,16200,16200,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,165.00,PE,1.50,1.80,1.50,1.70,1.80,10,44.99145,2700,2700,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,195.00,PE,0.00,0.00,0.00,37.00,12.30,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,26-Jun-2025,2025-06-26,210.00,PE,0.00,0.00,0.00,28.40,24.15,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,187.50,CE,0.00,0.00,0.00,12.40,13.15,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,185.00,CE,0.00,0.00,0.00,9.50,14.50,0,0.00,2700,0,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,155.00,CE,0.00,0.00,0.00,12.00,37.60,0,0.00,2700,0,15-APR-2025
OPTSTK,ABCAPITAL,26-Jun-2025,2025-06-26,195.00,PE,0.00,0.00,0.00,18.45,14.75,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,167.50,CE,21.10,21.55,21.10,21.20,23.50,7,35.67915,51300,18900,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,190.00,CE,10.20,10.50,9.30,10.00,10.00,14,75.56625,45900,16200,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,207.50,CE,0.00,0.00,0.00,5.50,5.20,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,205.00,PE,17.45,17.50,15.00,16.00,14.90,13,77.5521,132300,8100,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,182.50,PE,0.00,0.00,0.00,9.90,6.40,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,26-Jun-2025,2025-06-26,150.00,PE,1.50,1.60,1.50,1.55,1.55,7,28.6416,27000,-8100,15-APR-2025
OPTSTK,ABCAPITAL,26-Jun-2025,2025-06-26,155.00,PE,0.00,0.00,0.00,2.95,1.70,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,26-Jun-2025,2025-06-26,210.00,CE,0.00,0.00,0.00,7.40,7.55,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,177.50,PE,1.35,1.35,0.80,0.80,0.80,37,178.36875,378000,-37800,15-APR-2025
OPTSTK,ABCAPITAL,26-Jun-2025,2025-06-26,205.00,CE,0.00,0.00,0.00,8.75,9.10,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,26-Jun-2025,2025-06-26,190.00,CE,0.00,0.00,0.00,14.25,15.30,0,0.00,0,0,15-APR-2025
FUTSTK,ABCAPITAL,26-Jun-2025,2025-06-26,,,190.56,193.50,190.56,193.34,193.34,41,212.82237,329400,62100,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,152.50,CE,0.00,0.00,0.00,13.55,38.40,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,180.00,CE,10.20,12.20,9.90,11.90,11.90,110,567.5778,1188000,-64800,15-APR-2025
OPTSTK,ABCAPITAL,24-Apr-2025,2025-04-24,182.50,CE,8.10,9.45,8.10,9.25,10.15,40,206.77545,145800,0,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,142.50,CE,0.00,0.00,0.00,45.10,49.45,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,152.50,CE,0.00,0.00,0.00,36.10,39.90,0,0.00,0,0,15-APR-2025
OPTSTK,ABCAPITAL,29-May-2025,2025-05-29,162.50,CE,0.00,0.00,0.00,27.90,30.90,0,0.00,0,0,15-APR-2025
